KM,bookcallnum,title,author,year,month,page,specattr,sprocess,specpath,fullspecpath,localpath,hue,saturation,brightness,cluster
948,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,February,81a,None,Gelatin POP,specimens_resized/948_S.JPG,specimens/948_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/948_S.JPG,53.0,0.053387795090649205,0.5780549964399166,10
949,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,March,97a,NY Photogravure Co.,Photogravure,specimens_resized/949_S.JPG,specimens/949_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/949_S.JPG,7.0,0.1225056639046072,0.5418836041152988,7
950,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,145a,None,Collodion POP,specimens_resized/950_S.JPG,specimens/950_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/950_S.JPG,236.0,0.04113202719320462,0.5703965053763441,2
951,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,152b,NY Photogravure Co.,Photogravure,specimens_resized/951_S.JPG,specimens/951_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/951_S.JPG,10.0,0.11413516311503831,0.5540843999636892,11
952,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,214b,James H. Smith,Kallitype,specimens_resized/952_S.JPG,specimens/952_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/952_S.JPG,20.0,0.047728643854247285,0.5880031962109168,3
953,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,224b,None,Collodion POP,specimens_resized/953_S.JPG,specimens/953_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/953_S.JPG,248.0,0.04678458287959036,0.5912467607485702,6
954,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,241a,NY Photogravure Co.,Photogravure,specimens_resized/954_S.JPG,specimens/954_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/954_S.JPG,241.0,0.06476899903756538,0.5450476467909569,1
955,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,256b ,None,Collodion POP,specimens_resized/955_S.JPG,specimens/955_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/955_S.JPG,34.0,0.06009161418228611,0.5587812436172386,1
956,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,August,337a,NY Photogravure Co.,Photogravure,specimens_resized/956_S.JPG,specimens/956_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/956_S.JPG,28.0,0.10442696997418686,0.5271257676921344,7
957,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,September,385a,NY  Photogravure Co.,Collotype,specimens_resized/957_S.JPG,specimens/957_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/957_S.JPG,249.0,0.11464675896706948,0.5904888632712972,0
958,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,October,461a,F. Gutekunst,Collotype,specimens_resized/958_S.JPG,specimens/958_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/958_S.JPG,44.0,0.06208829738445109,0.5370735517514297,1
959,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,481a,NYPhotogravure Co.,Photogravure,specimens_resized/959_S.JPG,specimens/959_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/959_S.JPG,19.0,0.08731315912839739,0.5435642029050884,6
960,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,488b,Normart & Probst,Salted paper print,specimens_resized/960_S.JPG,specimens/960_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/960_S.JPG,232.0,0.05370512059704389,0.5351251399479544,11
961,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,January,1a,F. Gutekunst,Collotype,specimens_resized/961_S.JPG,specimens/961_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/961_S.JPG,48.0,0.09057389053027785,0.5800862949346405,0
962,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,February,49a,None,Gelatin silver DOP,specimens_resized/962_S.JPG,specimens/962_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/962_S.JPG,241.0,0.06380485602526162,0.5819431678921567,10
963,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,February,64b,F. Gutekunst,Collotype,specimens_resized/963_S.JPG,specimens/963_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/963_S.JPG,225.0,0.023033850112230025,0.5821265127144608,11
964,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,March,97a,Photo Colortype Co.,Halftone,specimens_resized/964_S.JPG,specimens/964_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/964_S.JPG,43.0,0.12478719690495133,0.5446863918439716,11
965,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,March,104b,F. Gutekunst,Collotype,specimens_resized/965_S.JPG,specimens/965_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/965_S.JPG,252.0,0.046829829077387176,0.5182687397875817,4
966,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,April,160b,F. Gutekunst,Collotype,specimens_resized/966_S.JPG,specimens/966_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/966_S.JPG,340.0,0.04706501468745497,0.5284279855158143,3
967,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,April,184b,None,Gelatin silver DOP,specimens_resized/967_S.JPG,specimens/967_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/967_S.JPG,39.0,0.09275462794897464,0.5769599780701754,7
968,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,May,224b,None,Gelatin silver DOP,specimens_resized/968_S.JPG,specimens/968_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/968_S.JPG,44.0,0.11935096117008959,0.5831694940031849,11
969,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,June,241b,F. Gutekunst Co.,Collotype,specimens_resized/969_S.JPG,specimens/969_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/969_S.JPG,50.0,0.080495017357635,0.5704521229064543,4
970,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,August,383,None,Gelatin silver DOP,specimens_resized/970_S.JPG,specimens/970_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/970_S.JPG,194.0,0.11510124357450939,0.6141139610140932,11
971,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,December,529a,None,Gelatin silver DOP,specimens_resized/971_S.JPG,specimens/971_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/971_S.JPG,35.0,0.08854166766291993,0.5372842904145354,7
972,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,December,544b,Photogravure & Color Co.,Photogravure,specimens_resized/972_S.JPG,specimens/972_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/972_S.JPG,243.0,0.07943511473243482,0.46894341626213587,1
973,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,January,1a ,None,Gelatin silver DOP,specimens_resized/973_S.JPG,specimens/973_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/973_S.JPG,36.0,0.1292976990027445,0.5582016283524903,11
974,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,February,49a,Frank Davies,Gelatin silver DOP,specimens_resized/974_S.JPG,specimens/974_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/974_S.JPG,31.0,0.16495508171018136,0.5135885120177104,11
975,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,March,97a,None,Gelatin silver DOP,specimens_resized/975_S.JPG,specimens/975_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/975_S.JPG,46.0,0.11282257296139227,0.5632024172973283,11
976,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,April,145a,None,Gelatin silver DOP,specimens_resized/976_S.JPG,specimens/976_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/976_S.JPG,39.0,0.18427624832352243,0.5588169642857143,2
977,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,May,193a,None,Photogravure,specimens_resized/977_S.JPG,specimens/977_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/977_S.JPG,23.0,0.16356336271453287,0.5201247804034909,6
978,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,June,241a,None,Gelatin silver DOP,specimens_resized/978_S.JPG,specimens/978_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/978_S.JPG,38.0,0.20082730434539484,0.5782824975049901,2
979,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,July,289a,Photogravure & Color Co. ,Photogravure,specimens_resized/979_S.JPG,specimens/979_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/979_S.JPG,39.0,0.1029630542913491,0.5777731657179,9
980,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,August,337a,None,Gelatin silver DOP,specimens_resized/980_S.JPG,specimens/980_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/980_S.JPG,43.0,0.14295719802186566,0.5893442024338804,7
981,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,September,385a,None,Gelatin silver DOP,specimens_resized/981_S.JPG,specimens/981_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/981_S.JPG,45.0,0.13085804910414706,0.5572649020984798,11
982,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,October,433a,None,Gelatin silver DOP,specimens_resized/982_S.JPG,specimens/982_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/982_S.JPG,41.0,0.16745680041125915,0.6054685002397697,7
983,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,December,529a,None,Gelatin silver DOP,specimens_resized/983_S.JPG,specimens/983_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/983_S.JPG,41.0,0.14805192637951722,0.6052037944807551,0
984,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,January,1a,None,Gelatin silver DOP,specimens_resized/984_S.JPG,specimens/984_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/984_S.JPG,40.0,0.16585884135923462,0.5752879382685278,7
985,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,February,49a,None,Gelatin silver DOP,specimens_resized/985_S.JPG,specimens/985_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/985_S.JPG,40.0,0.177284849880139,0.5462864042675895,11
986,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,March,97a,None,Gelatin silver DOP,specimens_resized/986_S.JPG,specimens/986_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/986_S.JPG,58.0,0.0949212136502499,0.5807292512999674,0
987,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,May,193a,None,Gelatin silver DOP,specimens_resized/987_S.JPG,specimens/987_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/987_S.JPG,218.0,0.10186664990120728,0.5824636306135358,11
988,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,July,289a,None,Gelatin silver DOP,specimens_resized/988_S.JPG,specimens/988_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/988_S.JPG,36.0,0.15350666803970262,0.5592083673747277,2
989,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,August,337a,None,Gelatin silver DOP,specimens_resized/989_S.JPG,specimens/989_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/989_S.JPG,37.0,0.20113724653204376,0.5849330225313016,10
990,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,September,385a,None,Gelatin silver DOP,specimens_resized/990_S.JPG,specimens/990_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/990_S.JPG,37.0,0.1487170378284191,0.6025251799938726,9
991,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,November,481a,None,Gelatin silver DOP,specimens_resized/991_S.JPG,specimens/991_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/991_S.JPG,45.0,0.12792809222968662,0.582005084128246,10
992,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,July,289a,None,Gelatin silver DOP,specimens_resized/992_S.JPG,specimens/992_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/992_S.JPG,33.0,0.15204563714855981,0.6319256579637202,1
993,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,August,337a,None,Gelatin silver DOP,specimens_resized/993_S.JPG,specimens/993_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/993_S.JPG,46.0,0.11013996568328592,0.5822868795955881,7
994,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,September,385a,None,Gelatin silver DOP,specimens_resized/994_S.JPG,specimens/994_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/994_S.JPG,37.0,0.10666046530550774,0.5818732661333765,11
995,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,October,433a,None,Gelatin silver DOP,specimens_resized/995_S.JPG,specimens/995_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/995_S.JPG,35.0,0.15879417296370613,0.5796764603187644,7
996,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,November,481a,None,Gelatin silver DOP,specimens_resized/996_S.JPG,specimens/996_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/996_S.JPG,35.0,0.11654134834763367,0.5529162725031532,11
997,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,December,529a,None,Gelatin silver DOP,specimens_resized/997_S.JPG,specimens/997_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/997_S.JPG,40.0,0.11836612899926624,0.5963754212622548,10
1044,TR 145. D23,"La Photographie, vol. I",Alphonse Davanne,1888,None,316b,M. Sautter de Beauregard,Gelatin silver DOP,specimens_resized/1044_S.JPG,specimens/1044_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1044_S.JPG,73.0,0.040295474637024764,0.5518059167264466,9
1045,TR 145. D23,"La Photographie, vol. 2",Alphonse Davanne,1888,None,1a ,Boussod Valadon & Cie.,Photogravure,specimens_resized/1045_S.JPG,specimens/1045_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1045_S.JPG,27.0,0.14605094138326205,0.6289896603274818,9
1046,TR 145. D23,"La Photographie, vol. 2",Alphonse Davanne,1888,None,266b,M. Becchard,Collotype,specimens_resized/1046_S.JPG,specimens/1046_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1046_S.JPG,246.0,0.02641025272323076,0.5702502094587836,4
1047,TR 145. H4,Photograph A Treatise,"Heath, A.S. and A.H. ",1855,None,1a ,None,Albumen silver print,specimens_resized/1047_S.JPG,specimens/1047_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1047_S.JPG,37.0,0.2126188816360761,0.533510738443422,7
1048,TR 145. M58 1873,Traite General de Photographie,None,1873,None,242b,None,Albumen silver print,specimens_resized/1048_S.JPG,specimens/1048_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1048_S.JPG,45.0,0.33942548792110055,0.6352497574550654,7
1049,TR 145. M58,Traite General de Photographie,None,1873,None,352b,None,Woodburytype,specimens_resized/1049_S.JPG,specimens/1049_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1049_S.JPG,48.0,0.2687628391141396,0.6092388876123366,1
1050,TR 145. M58,Traite General de Photographie,None,1873,None,353a,None,Photogravure,specimens_resized/1050_S.JPG,specimens/1050_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1050_S.JPG,46.0,0.2969278144179019,0.6150144888684641,1
1051,TR 145. R67,Manuel Theorique et Pratiquede Photographie sur Collodion et Albumine,Edmond Robiquet,1859,None,105a,None,Photogravure,specimens_resized/1051_S.JPG,specimens/1051_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1051_S.JPG,246.0,0.07237902727259224,0.5435176552678489,4
1052,TR 145. T61,History and Handbook of Photography,Gaston Tissandier,1876,None,1a ,B.J. Edwards,Photogravure,specimens_resized/1052_S.JPG,specimens/1052_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1052_S.JPG,249.0,0.030405906312139165,0.5415146449661736,1
1053,TR 145. T7518,The Silver Sunbeam,John Towler,1876,None,1a  ,Edward M. Estabrooke,Tintype,specimens_resized/1053_S.JPG,specimens/1053_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1053_S.JPG,221.0,0.21744618641407415,0.5331495098039215,0
1054,TR 145. T7518,The Silver Sunbeam,John Towler,1876,None,441a,Edward M. Estabrooke,Tintype,specimens_resized/1054_S.JPG,specimens/1054_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1054_S.JPG,71.0,0.12414536691273736,0.6141308753319036,0
1055,TR 145. V88,The Chemistry of Light and Photography,H.W. Vogel,1876,None,224b,None,Electro plate from a chromated gelatin plate,specimens_resized/1055_S.JPG,specimens/1055_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1055_S.JPG,229.0,0.02315515481635181,0.5671831916360294,9
1056,TR 145. V88,The Chemistry of Light and Photography,H.W. Vogel,1876,None,225a,None,Copper plates etching from a chromated gelatin plate,specimens_resized/1056_S.JPG,specimens/1056_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1056_S.JPG,246.0,0.020626392625167442,0.5675545480063533,9
1057,TR 145. V88,The Chemistry of Light and Photography,H.W. Vogel,1876,None,237a,None,Collotype,specimens_resized/1057_S.JPG,specimens/1057_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1057_S.JPG,338.0,0.08039751157065815,0.536625460369333,1
1058,TR 145. V88,The Chemistry of Light and Photography,H.W. Vogel,1876,None,246b,Unnamed ,Photolithograph,specimens_resized/1058_S.JPG,specimens/1058_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1058_S.JPG,219.0,0.04174829933423987,0.5792830882352942,9
1059,TR 145. V91,Handbook of Photography,H.W. Vogel,1871,None,242,None,Albumen silver print,specimens_resized/1059_S.JPG,specimens/1059_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1059_S.JPG,84.0,0.09102107826990359,0.5658693001940359,8
1060,TR 145. V91,Handbook of Photography,H.W. Vogel,1871,None,244,None,Albumen silver print,specimens_resized/1060_S.JPG,specimens/1060_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1060_S.JPG,179.0,0.057902853431350015,0.557737006661639,8
1061,TR 145. V92,Handbook of the Practice and Art of Photography,H.W. Vogel,1875,None,303,None,Albumen silver print,specimens_resized/1061_S.JPG,specimens/1061_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1061_S.JPG,221.0,0.043038647063485064,0.5711424532448849,8
